"","date","mean.Solar","mean.Wind","mean.MaxWind","mean.Temp","plant.id","species","treatment","blooming","percent.cover","rich","perennial","X","uniID","abun","H","Simpson","Species","Even"
"48","4.13.2017",0.76,6.1125,10.675,18.5625,"294","larrea","shrub","pre",50,5,"1","","4.13.2017 294 shrub",0,4.90783512024469,0.989863751893953,0,0
"49","4.15.2017",0.76875,5.175,9.5125,18.5,"186","larrea","open","pre",8,6,"","","4.15.2017 186 open",19,4.90783512024469,0.989863751893953,1,Inf
"50","4.15.2017",0.76875,5.175,9.5125,18.5,"186","larrea","shrub","pre",20,5,"","","4.15.2017 186 shrub",10,4.90783512024469,0.989863751893953,1,Inf
"51","4.15.2017",0.76875,5.175,9.5125,18.5,"199","larrea","open","pre",40,7,"","","4.15.2017 199 open",10,4.90783512024469,0.989863751893953,1,Inf
"52","4.15.2017",0.76875,5.175,9.5125,18.5,"199","larrea","shrub","pre",55,4,"","","4.15.2017 199 shrub",9,4.90783512024469,0.989863751893953,1,Inf
"53","4.15.2017",0.76875,5.175,9.5125,18.5,"262","larrea","open","pre",10,2,"","","4.15.2017 262 open",30,4.90783512024469,0.989863751893953,1,Inf
"54","4.15.2017",0.76875,5.175,9.5125,18.5,"262","larrea","shrub","pre",35,4,"","","4.15.2017 262 shrub",12,4.90783512024469,0.989863751893953,1,Inf
"55","4.15.2017",0.76875,5.175,9.5125,18.5,"269","larrea","open","pre",10,4,"","","4.15.2017 269 open",6,4.90783512024469,0.989863751893953,1,Inf
"56","4.15.2017",0.76875,5.175,9.5125,18.5,"269","larrea","shrub","pre",55,4,"","","4.15.2017 269 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"57","4.15.2017",0.76875,5.175,9.5125,18.5,"276","larrea","open","pre",10,5,"","","4.15.2017 276 open",8,4.90783512024469,0.989863751893953,1,Inf
"58","4.15.2017",0.76875,5.175,9.5125,18.5,"276","larrea","shrub","pre",25,7,"","","4.15.2017 276 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"59","4.15.2017",0.76875,5.175,9.5125,18.5,"300","larrea","open","pre",2,7,"","","4.15.2017 300 open",6,4.90783512024469,0.989863751893953,1,Inf
"60","4.15.2017",0.76875,5.175,9.5125,18.5,"300","larrea","shrub","pre",25,5,"","","4.15.2017 300 shrub",5,4.90783512024469,0.989863751893953,1,Inf
"61","4.16.2017",0.73875,5.175,9.625,18.75,"146","larrea","open","pre",15,5,"","","4.16.2017 146 open",13,4.90783512024469,0.989863751893953,1,Inf
"62","4.16.2017",0.73875,5.175,9.625,18.75,"146","larrea","shrub","pre",20,4,"","","4.16.2017 146 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"63","4.16.2017",0.73875,5.175,9.625,18.75,"188","larrea","open","pre",1,4,"","","4.16.2017 188 open",13,4.90783512024469,0.989863751893953,1,Inf
"64","4.16.2017",0.73875,5.175,9.625,18.75,"188","larrea","shrub","pre",70,4,"","","4.16.2017 188 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"65","4.16.2017",0.73875,5.175,9.625,18.75,"195","larrea","open","pre",5,5,"","","4.16.2017 195 open",29,4.90783512024469,0.989863751893953,1,Inf
"66","4.16.2017",0.73875,5.175,9.625,18.75,"195","larrea","shrub","pre",50,5,"1","","4.16.2017 195 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"67","4.16.2017",0.73875,5.175,9.625,18.75,"268","larrea","open","pre",1,5,"","","4.16.2017 268 open",46,4.90783512024469,0.989863751893953,1,Inf
"68","4.16.2017",0.73875,5.175,9.625,18.75,"268","larrea","shrub","pre",25,3,"","","4.16.2017 268 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"69","4.16.2017",0.73875,5.175,9.625,18.75,"271","larrea","open","pre",2,6,"","","4.16.2017 271 open",11,4.90783512024469,0.989863751893953,1,Inf
"70","4.16.2017",0.73875,5.175,9.625,18.75,"271","larrea","shrub","pre",50,5,"","","4.16.2017 271 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"71","4.16.2017",0.73875,5.175,9.625,18.75,"298","larrea","open","pre",10,8,"","","4.16.2017 298 open",10,4.90783512024469,0.989863751893953,1,Inf
"72","4.16.2017",0.73875,5.175,9.625,18.75,"298","larrea","shrub","pre",25,3,"","","4.16.2017 298 shrub",0,4.90783512024469,0.989863751893953,0,0
"73","4.17.2017",0.57375,5.5375,9.875,18.4125,"278","larrea","open","pre",15,6,"","","4.17.2017 278 open",9,4.90783512024469,0.989863751893953,1,Inf
"74","4.17.2017",0.57375,5.5375,9.875,18.4125,"278","larrea","shrub","pre",10,4,"","","4.17.2017 278 shrub",2,4.90783512024469,0.989863751893953,1,Inf
"75","4.17.2017",0.57375,5.5375,9.875,18.4125,"280","larrea","open","pre",10,5,"","","4.17.2017 280 open",1,4.90783512024469,0.989863751893953,1,Inf
"76","4.17.2017",0.57375,5.5375,9.875,18.4125,"280","larrea","shrub","pre",35,3,"","","4.17.2017 280 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"77","4.17.2017",0.57375,5.5375,9.875,18.4125,"282","larrea","open","pre",25,3,"","","4.17.2017 282 open",3,4.90783512024469,0.989863751893953,1,Inf
"78","4.17.2017",0.57375,5.5375,9.875,18.4125,"282","larrea","shrub","pre",20,5,"","","4.17.2017 282 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"79","4.17.2017",0.57375,5.5375,9.875,18.4125,"291","larrea","open","pre",1,6,"","","4.17.2017 291 open",3,4.90783512024469,0.989863751893953,1,Inf
"80","4.17.2017",0.57375,5.5375,9.875,18.4125,"291","larrea","shrub","pre",35,3,"","","4.17.2017 291 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"81","4.17.2017",0.57375,5.5375,9.875,18.4125,"295","larrea","open","pre",5,5,"","","4.17.2017 295 open",0,4.90783512024469,0.989863751893953,0,0
"82","4.17.2017",0.57375,5.5375,9.875,18.4125,"295","larrea","shrub","pre",40,4,"","","4.17.2017 295 shrub",0,4.90783512024469,0.989863751893953,0,0
"83","4.17.2017",0.57375,5.5375,9.875,18.4125,"299","larrea","open","pre",10,5,"","","4.17.2017 299 open",5,4.90783512024469,0.989863751893953,1,Inf
"84","4.17.2017",0.57375,5.5375,9.875,18.4125,"299","larrea","shrub","pre",15,3,"1","","4.17.2017 299 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"85","4.19.2017",0.77625,6.025,10.0125,17.9,"264","larrea","open","pre",10,3,"","","4.19.2017 264 open",1,4.90783512024469,0.989863751893953,1,Inf
"86","4.19.2017",0.77625,6.025,10.0125,17.9,"264","larrea","shrub","pre",45,3,"","","4.19.2017 264 shrub",0,4.90783512024469,0.989863751893953,0,0
"87","4.19.2017",0.77625,6.025,10.0125,17.9,"270","larrea","open","pre",2,3,"","","4.19.2017 270 open",11,4.90783512024469,0.989863751893953,1,Inf
"88","4.19.2017",0.77625,6.025,10.0125,17.9,"270","larrea","shrub","pre",25,3,"","","4.19.2017 270 shrub",5,4.90783512024469,0.989863751893953,1,Inf
"89","4.19.2017",0.77625,6.025,10.0125,17.9,"283","larrea","open","pre",5,4,"","","4.19.2017 283 open",4,4.90783512024469,0.989863751893953,1,Inf
"90","4.19.2017",0.77625,6.025,10.0125,17.9,"283","larrea","shrub","pre",30,2,"","","4.19.2017 283 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"91","4.19.2017",0.77625,6.025,10.0125,17.9,"286","larrea","open","pre",1,4,"","","4.19.2017 286 open",2,4.90783512024469,0.989863751893953,1,Inf
"92","4.19.2017",0.77625,6.025,10.0125,17.9,"286","larrea","shrub","pre",15,4,"","","4.19.2017 286 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"93","4.19.2017",0.77625,6.025,10.0125,17.9,"290","larrea","open","pre",10,7,"","","4.19.2017 290 open",7,4.90783512024469,0.989863751893953,1,Inf
"94","4.19.2017",0.77625,6.025,10.0125,17.9,"290","larrea","shrub","pre",40,3,"","","4.19.2017 290 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"95","4.19.2017",0.77625,6.025,10.0125,17.9,"297","larrea","open","pre",2,5,"","","4.19.2017 297 open",13,4.90783512024469,0.989863751893953,1,Inf
"96","4.19.2017",0.77625,6.025,10.0125,17.9,"297","larrea","shrub","pre",35,1,"","","4.19.2017 297 shrub",0,4.90783512024469,0.989863751893953,0,0
"97","4.20.2017",0.79875,6.125,10.3625,17.8625,"181","larrea","open","pre",2,2,"","","4.20.2017 181 open",16,4.90783512024469,0.989863751893953,1,Inf
"98","4.20.2017",0.79875,6.125,10.3625,17.8625,"181","larrea","shrub","pre",35,3,"","","4.20.2017 181 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"99","4.20.2017",0.79875,6.125,10.3625,17.8625,"183","larrea","open","pre",5,5,"","","4.20.2017 183 open",24,4.90783512024469,0.989863751893953,1,Inf
"100","4.20.2017",0.79875,6.125,10.3625,17.8625,"183","larrea","shrub","pre",35,5,"","","4.20.2017 183 shrub",9,4.90783512024469,0.989863751893953,1,Inf
"101","4.20.2017",0.79875,6.125,10.3625,17.8625,"185","larrea","open","pre",10,6,"","","4.20.2017 185 open",18,4.90783512024469,0.989863751893953,1,Inf
"102","4.20.2017",0.79875,6.125,10.3625,17.8625,"185","larrea","shrub","pre",65,4,"","","4.20.2017 185 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"103","4.20.2017",0.79875,6.125,10.3625,17.8625,"274","larrea","open","pre",10,4,"","","4.20.2017 274 open",14,4.90783512024469,0.989863751893953,1,Inf
"104","4.20.2017",0.79875,6.125,10.3625,17.8625,"274","larrea","shrub","pre",40,3,"","","4.20.2017 274 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"105","4.20.2017",0.79875,6.125,10.3625,17.8625,"281","larrea","open","pre",2,6,"","blue and white knocked over","4.20.2017 281 open",6,4.90783512024469,0.989863751893953,1,Inf
"106","4.20.2017",0.79875,6.125,10.3625,17.8625,"281","larrea","shrub","pre",30,4,"","","4.20.2017 281 shrub",0,4.90783512024469,0.989863751893953,0,0
"107","4.20.2017",0.79875,6.125,10.3625,17.8625,"287","larrea","open","pre",2,6,"","","4.20.2017 287 open",3,4.90783512024469,0.989863751893953,1,Inf
"108","4.20.2017",0.79875,6.125,10.3625,17.8625,"287","larrea","shrub","pre",20,4,"","","4.20.2017 287 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"109","4.22.2017",0.77375,5.425,9.675,17.2,"180","larrea","open","post",3,2,"","","4.22.2017 180 open",9,4.90783512024469,0.989863751893953,1,Inf
"110","4.22.2017",0.77375,5.425,9.675,17.2,"180","larrea","shrub","post",75,3,"","","4.22.2017 180 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"111","4.22.2017",0.77375,5.425,9.675,17.2,"182","larrea","open","post",5,3,"","","4.22.2017 182 open",22,4.90783512024469,0.989863751893953,1,Inf
"112","4.22.2017",0.77375,5.425,9.675,17.2,"182","larrea","shrub","post",45,2,"","","4.22.2017 182 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"113","4.22.2017",0.77375,5.425,9.675,17.2,"189","larrea","open","post",4,3,"","","4.22.2017 189 open",10,4.90783512024469,0.989863751893953,1,Inf
"114","4.22.2017",0.77375,5.425,9.675,17.2,"189","larrea","shrub","post",55,3,"","","4.22.2017 189 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"115","4.22.2017",0.77375,5.425,9.675,17.2,"194","larrea","open","post",1,2,"","","4.22.2017 194 open",23,4.90783512024469,0.989863751893953,1,Inf
"116","4.22.2017",0.77375,5.425,9.675,17.2,"194","larrea","shrub","post",80,2,"","","4.22.2017 194 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"117","4.22.2017",0.77375,5.425,9.675,17.2,"275","larrea","open","post",1,1,"","","4.22.2017 275 open",9,4.90783512024469,0.989863751893953,1,Inf
"118","4.22.2017",0.77375,5.425,9.675,17.2,"275","larrea","shrub","post",65,3,"","","4.22.2017 275 shrub",7,4.90783512024469,0.989863751893953,1,Inf
"119","4.22.2017",0.77375,5.425,9.675,17.2,"276","larrea","open","post",1,2,"","","4.22.2017 276 open",6,4.90783512024469,0.989863751893953,1,Inf
"120","4.22.2017",0.77375,5.425,9.675,17.2,"276","larrea","shrub","post",20,2,"","","4.22.2017 276 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"121","4.23.2017",0.7775,4.575,9.4,17.1625,"146","larrea","open","post",5,3,"","","4.23.2017 146 open",13,4.90783512024469,0.989863751893953,1,Inf
"122","4.23.2017",0.7775,4.575,9.4,17.1625,"146","larrea","shrub","post",45,2,"","","4.23.2017 146 shrub",2,4.90783512024469,0.989863751893953,1,Inf
"123","4.23.2017",0.7775,4.575,9.4,17.1625,"195","larrea","open","post",4,3,"","","4.23.2017 195 open",14,4.90783512024469,0.989863751893953,1,Inf
"124","4.23.2017",0.7775,4.575,9.4,17.1625,"195","larrea","shrub","post",50,2,"2","","4.23.2017 195 shrub",23,4.90783512024469,0.989863751893953,1,Inf
"125","4.23.2017",0.7775,4.575,9.4,17.1625,"197","larrea","open","post",1,1,"","","4.23.2017 197 open",18,4.90783512024469,0.989863751893953,1,Inf
"126","4.23.2017",0.7775,4.575,9.4,17.1625,"197","larrea","shrub","post",60,2,"","","4.23.2017 197 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"127","4.23.2017",0.7775,4.575,9.4,17.1625,"266","larrea","open","post",2,2,"","","4.23.2017 266 open",24,4.90783512024469,0.989863751893953,1,Inf
"128","4.23.2017",0.7775,4.575,9.4,17.1625,"266","larrea","shrub","post",40,2,"","","4.23.2017 266 shrub",12,4.90783512024469,0.989863751893953,1,Inf
"129","4.23.2017",0.7775,4.575,9.4,17.1625,"267","larrea","open","post",1,2,"","","4.23.2017 267 open",27,4.90783512024469,0.989863751893953,1,Inf
"130","4.23.2017",0.7775,4.575,9.4,17.1625,"267","larrea","shrub","post",35,2,"","","4.23.2017 267 shrub",11,4.90783512024469,0.989863751893953,1,Inf
"131","4.23.2017",0.7775,4.575,9.4,17.1625,"289","larrea","open","post",1,2,"","","4.23.2017 289 open",5,4.90783512024469,0.989863751893953,1,Inf
"132","4.23.2017",0.7775,4.575,9.4,17.1625,"289","larrea","shrub","post",45,3,"","","4.23.2017 289 shrub",2,4.90783512024469,0.989863751893953,1,Inf
"133","4.26.2017",0.65625,5.1875,10.4625,17.4,"192","larrea","open","post",1,3,"","","4.26.2017 192 open",14,4.90783512024469,0.989863751893953,1,Inf
"134","4.26.2017",0.65625,5.1875,10.4625,17.4,"192","larrea","shrub","post",65,1,"","","4.26.2017 192 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"135","4.26.2017",0.65625,5.1875,10.4625,17.4,"196","larrea","open","post",2,2,"","","4.26.2017 196 open",9,4.90783512024469,0.989863751893953,1,Inf
"136","4.26.2017",0.65625,5.1875,10.4625,17.4,"196","larrea","shrub","post",40,2,"","","4.26.2017 196 shrub",8,4.90783512024469,0.989863751893953,1,Inf
"137","4.26.2017",0.65625,5.1875,10.4625,17.4,"264","larrea","open","post",2,2,"","","4.26.2017 264 open",5,4.90783512024469,0.989863751893953,1,Inf
"138","4.26.2017",0.65625,5.1875,10.4625,17.4,"264","larrea","shrub","post",80,2,"","","4.26.2017 264 shrub",5,4.90783512024469,0.989863751893953,1,Inf
"139","4.26.2017",0.65625,5.1875,10.4625,17.4,"295","larrea","open","post",1,3,"","","4.26.2017 295 open",6,4.90783512024469,0.989863751893953,1,Inf
"140","4.26.2017",0.65625,5.1875,10.4625,17.4,"295","larrea","shrub","post",45,1,"","","4.26.2017 295 shrub",0,4.90783512024469,0.989863751893953,0,0
"141","4.26.2017",0.65625,5.1875,10.4625,17.4,"298","larrea","open","post",8,4,"","","4.26.2017 298 open",5,4.90783512024469,0.989863751893953,1,Inf
"142","4.26.2017",0.65625,5.1875,10.4625,17.4,"298","larrea","shrub","post",25,2,"","","4.26.2017 298 shrub",8,4.90783512024469,0.989863751893953,1,Inf
"143","4.26.2017",0.65625,5.1875,10.4625,17.4,"301","larrea","open","post",1,3,"","","4.26.2017 301 open",4,4.90783512024469,0.989863751893953,1,Inf
"144","4.26.2017",0.65625,5.1875,10.4625,17.4,"301","larrea","shrub","post",45,2,"","","4.26.2017 301 shrub",4,4.90783512024469,0.989863751893953,1,Inf
"145","4.27.2017",0.66,4.125,9.2375,17.3625,"188","larrea","open","post",4,4,"","","4.27.2017 188 open",0,4.90783512024469,0.989863751893953,0,0
"146","4.27.2017",0.66,4.125,9.2375,17.3625,"188","larrea","shrub","post",60,2,"","","4.27.2017 188 shrub",0,4.90783512024469,0.989863751893953,0,0
"147","4.27.2017",0.66,4.125,9.2375,17.3625,"262","larrea","open","post",5,4,"","","4.27.2017 262 open",10,4.90783512024469,0.989863751893953,1,Inf
"148","4.27.2017",0.66,4.125,9.2375,17.3625,"262","larrea","shrub","post",40,2,"","","4.27.2017 262 shrub",0,4.90783512024469,0.989863751893953,0,0
"149","4.27.2017",0.66,4.125,9.2375,17.3625,"282","larrea","open","post",3,2,"","","4.27.2017 282 open",4,4.90783512024469,0.989863751893953,1,Inf
"150","4.27.2017",0.66,4.125,9.2375,17.3625,"282","larrea","shrub","post",20,3,"","","4.27.2017 282 shrub",3,4.90783512024469,0.989863751893953,1,Inf
"151","4.27.2017",0.66,4.125,9.2375,17.3625,"293","larrea","open","post",1,3,"","","4.27.2017 293 open",1,4.90783512024469,0.989863751893953,1,Inf
"152","4.27.2017",0.66,4.125,9.2375,17.3625,"293","larrea","shrub","post",8,2,"","","4.27.2017 293 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"153","4.27.2017",0.66,4.125,9.2375,17.3625,"294","larrea","open","post",1,1,"","","4.27.2017 294 open",0,4.90783512024469,0.989863751893953,0,0
"154","4.27.2017",0.66,4.125,9.2375,17.3625,"294","larrea","shrub","post",20,3,"","","4.27.2017 294 shrub",1,4.90783512024469,0.989863751893953,1,Inf
"155","4.27.2017",0.66,4.125,9.2375,17.3625,"297","larrea","open","post",1,4,"","","4.27.2017 297 open",0,4.90783512024469,0.989863751893953,0,0
"156","4.27.2017",0.66,4.125,9.2375,17.3625,"297","larrea","shrub","post",25,1,"","","4.27.2017 297 shrub",0,4.90783512024469,0.989863751893953,0,0
"157","4.29.2017",0.8125,5,10.05,17.2625,"114","larrea","open","post",2,1,"","","4.29.2017 114 open",12,4.90783512024469,0.989863751893953,1,Inf
"158","4.29.2017",0.8125,5,10.05,17.2625,"114","larrea","shrub","post",5,2,"","","4.29.2017 114 shrub",10,4.90783512024469,0.989863751893953,1,Inf
"159","4.29.2017",0.8125,5,10.05,17.2625,"190","larrea","open","post",3,1,"","","4.29.2017 190 open",2,4.90783512024469,0.989863751893953,1,Inf
"160","4.29.2017",0.8125,5,10.05,17.2625,"190","larrea","shrub","post",20,3,"","","4.29.2017 190 shrub",2,4.90783512024469,0.989863751893953,1,Inf
"161","4.29.2017",0.8125,5,10.05,17.2625,"269","larrea","open","post",1,3,"","","4.29.2017 269 open",3,4.90783512024469,0.989863751893953,1,Inf
"162","4.29.2017",0.8125,5,10.05,17.2625,"269","larrea","shrub","post",20,2,"","","4.29.2017 269 shrub",0,4.90783512024469,0.989863751893953,0,0
"163","4.29.2017",0.8125,5,10.05,17.2625,"270","larrea","open","post",2,3,"","","4.29.2017 270 open",7,4.90783512024469,0.989863751893953,1,Inf
"164","4.29.2017",0.8125,5,10.05,17.2625,"270","larrea","shrub","post",25,2,"","","4.29.2017 270 shrub",5,4.90783512024469,0.989863751893953,1,Inf
"165","4.29.2017",0.8125,5,10.05,17.2625,"286","larrea","open","post",1,2,"","","4.29.2017 286 open",3,4.90783512024469,0.989863751893953,1,Inf
